x,intensity
1196,-16445410.000
1197,-16451707.000
1198,-16449657.000
1199,-16442173.000
1200,-16441955.000
1201,-16447181.000
1202,-16448998.000
1203,-16445725.000
1204,-16437595.000
1205,-16425774.000
1206,-16378499.000
1207,-16243917.000
1208,-15988892.000
1209,-15616370.000
1210,-15197504.000
1211,-14633950.000
1212,-13737032.000
1213,-12539523.000
1214,-11140165.000
1215,-9921187.000
1216,-9381673.000
1217,-9297000.000
1218,-9276148.000
1219,-9275769.000
1220,-9363320.000
1221,-9564216.000
1222,-9854264.000
1223,-10190780.000
1224,-10613170.000
1225,-11145627.000
1226,-11613401.000
1227,-11998308.000
1228,-12434526.000
1229,-12900800.000
1230,-13287638.000
1231,-13658370.000
1232,-14042886.000
1233,-14388951.000
1234,-14696624.000
1235,-14943196.000
1236,-15143655.000
1237,-15333181.000
1238,-15514434.000
1239,-15671756.000
1240,-15788047.000
1241,-15881539.000
1242,-15974726.000
1243,-16061506.000
1244,-16135657.000
1245,-16200391.000
1246,-16253936.000
1247,-16302524.000
1248,-16339803.000
1249,-16370691.000
1250,-16392044.000
1251,-16398017.000
1252,-16394833.000
1253,-16399558.000
1254,-16415552.000
1255,-16425224.000
1256,-16420555.000
1257,-16415576.000
1258,-16405462.000
1259,-16403838.000
1260,-16415002.000
1261,-16423082.000
1262,-16431463.000
1263,-16437137.000
1264,-16440346.000
1265,-16443725.000
1266,-16437884.000
1267,-16424510.000
1268,-16422937.000
1269,-16431225.000
1270,-16427243.000
1271,-16413976.000
1272,-16416366.000
1273,-16434261.000
1274,-16441414.000
1275,-16432383.000
1276,-16426511.000
1277,-16433375.000
1278,-16432828.000
1279,-16420421.000
1280,-16412936.000
1281,-16422835.000
1282,-16424195.000
1283,-16430738.000
1284,-16460581.000
1285,-16458989.000
1286,-16465513.000
1287,NaN
